product_id,warehouse_id,current_stock,surged_daily_demand,stock_after_surge,days_until_stockout,will_stock_out
P0005,W003,640,26.866666666666667,451.93333333333334,23.82133995037221,False
P0005,W004,118,27.533333333333335,-74.73333333333335,4.285714285714286,True
P0005,W005,723,14.466666666666667,621.7333333333333,49.97695852534562,False
P0005,W006,234,17.266666666666666,113.13333333333334,13.552123552123552,False
P0006,W001,654,20.066666666666663,513.5333333333333,32.591362126245855,False
P0004,W005,1802,127.86666666666666,906.9333333333334,14.092805005213766,False
P0006,W002,652,27.8,457.4,23.453237410071942,False
P0006,W004,173,14.333333333333334,72.66666666666666,12.069767441860465,False
P0006,W005,344,30.266666666666666,132.13333333333333,11.365638766519824,False
P0006,W006,515,22.4,358.20000000000005,22.99107142857143,False
P0007,W001,282,20.2,140.6,13.96039603960396,False
P0007,W002,645,51.53333333333333,284.26666666666665,12.516170763260027,False
P0007,W003,748,22.133333333333333,593.0666666666666,33.795180722891565,False
P0007,W004,531,50.86666666666667,174.93333333333334,10.43905635648755,False
P0007,W005,564,33.86666666666667,326.93333333333334,16.653543307086615,False
P0006,W003,735,29.733333333333334,526.8666666666667,24.719730941704036,False
P0004,W004,130,99.26666666666667,-564.8666666666667,1.3096037609133646,True
P0004,W003,363,94.6,-299.19999999999993,3.8372093023255816,True
P0004,W002,323,120.8,-522.6,2.673841059602649,True
P0001,W001,404,21.866666666666667,250.93333333333334,18.475609756097562,False
P0001,W002,95,52.733333333333334,-274.1333333333333,1.8015170670037925,True
P0001,W003,175,26.533333333333335,-10.733333333333348,6.595477386934673,True
P0001,W004,358,46.53333333333333,32.26666666666665,7.693409742120344,False
P0001,W005,731,23.333333333333332,567.6666666666667,31.32857142857143,False
P0001,W006,442,26.066666666666663,259.53333333333336,16.956521739130437,False
P0002,W001,98,56.06666666666666,-294.46666666666664,1.7479191438763377,True
P0002,W002,396,34.8,152.40000000000003,11.379310344827587,False
P0002,W003,540,47.66666666666666,206.33333333333337,11.32867132867133,False
P0002,W004,45,50.86666666666667,-311.06666666666666,0.8846657929226737,True
P0002,W005,466,47.8,131.40000000000003,9.748953974895398,False
P0002,W006,1097,49.93333333333333,747.4666666666667,21.969292389853138,False
P0003,W001,376,36.0,124.0,10.444444444444445,False
P0003,W002,248,32.53333333333333,20.26666666666668,7.622950819672131,False
P0003,W003,819,16.866666666666667,700.9333333333334,48.55731225296442,False
P0003,W004,278,32.13333333333333,53.06666666666666,8.651452282157676,False
P0003,W005,1660,33.6,1424.8,49.404761904761905,False
P0003,W006,454,32.2,228.59999999999997,14.099378881987576,False
P0004,W001,146,62.266666666666666,-289.8666666666667,2.3447537473233404,True
P0007,W006,1056,18.866666666666667,923.9333333333334,55.97173144876325,False
P0015,W004,68,44.93333333333333,-246.5333333333333,1.513353115727003,True
P0008,W001,112,37.6,-151.2,2.978723404255319,True
P0008,W003,195,50.53333333333333,-158.73333333333335,3.8588390501319263,True
P0012,W003,252,30.733333333333334,36.866666666666674,8.199566160520607,False
P0012,W004,121,34.46666666666667,-120.26666666666668,3.5106382978723403,True
P0012,W005,112,34.0,-126.0,3.2941176470588234,True
P0012,W006,1166,32.266666666666666,940.1333333333333,36.13636363636364,False
P0013,W001,279,51.46666666666666,-81.26666666666665,5.42098445595855,True
P0013,W002,659,96.06666666666666,-13.466666666666697,6.859819569743234,True
P0013,W003,174,88.06666666666666,-442.4666666666667,1.9757759273277822,True
P0013,W004,334,121.33333333333331,-515.3333333333333,2.752747252747253,True
P0012,W002,1255,37.86666666666667,989.9333333333334,33.142605633802816,False
P0013,W005,348,59.4,-67.80000000000001,5.858585858585859,True
P0014,W001,210,42.4,-86.80000000000001,4.952830188679245,True
P0014,W002,406,31.466666666666665,185.73333333333335,12.902542372881356,False
P0014,W003,411,52.46666666666666,43.73333333333335,7.833545108005083,False
P0014,W004,750,61.93333333333333,316.4666666666667,12.109795479009689,False
P0014,W005,690,67.46666666666667,217.73333333333335,10.227272727272727,False
P0014,W006,286,30.2,74.6,9.47019867549669,False
P0015,W001,427,16.6,310.79999999999995,25.72289156626506,False
P0015,W002,2331,33.8,2094.4,68.96449704142013,False
P0013,W006,108,45.733333333333334,-212.13333333333333,2.3615160349854225,True
P0012,W001,328,39.133333333333326,54.06666666666672,8.381601362862012,False
P0011,W006,979,44.6,666.8,21.95067264573991,False
P0011,W005,607,21.6,455.79999999999995,28.10185185185185,False
P0008,W004,262,43.6,-43.19999999999999,6.009174311926605,True
P0008,W005,1849,47.6,1515.8,38.84453781512605,False
P0008,W006,910,91.26666666666667,271.1333333333333,9.970781592403213,False
P0009,W001,50,20.266666666666666,-91.86666666666667,2.4671052631578947,True
P0009,W002,1213,29.466666666666665,1006.7333333333333,41.165158371040725,False
P0009,W003,163,40.266666666666666,-118.86666666666667,4.048013245033113,True
P0009,W004,194,45.53333333333333,-124.73333333333335,4.260614934114202,True
P0009,W005,744,53.133333333333326,372.0666666666667,14.002509410288583,False
P0009,W006,873,25.666666666666668,693.3333333333333,34.01298701298701,False
P0010,W001,416,125.26666666666667,-460.8666666666667,3.320915380521554,True
P0010,W002,265,60.266666666666666,-156.86666666666667,4.397123893805309,True
P0010,W003,659,132.53333333333333,-268.73333333333335,4.972334004024145,True
P0010,W004,337,88.2,-280.4,3.820861678004535,True
P0010,W005,1448,113.86666666666666,650.9333333333334,12.716627634660423,False
P0010,W006,199,121.93333333333334,-654.5333333333333,1.6320393657736467,True
P0011,W001,360,24.133333333333333,191.06666666666666,14.917127071823204,False
P0011,W002,223,22.533333333333335,65.26666666666665,9.896449704142011,False
P0011,W003,138,50.86666666666667,-218.06666666666666,2.7129750982961993,True
P0011,W004,148,22.2,-7.400000000000006,6.666666666666667,True
P0008,W002,418,80.73333333333333,-147.13333333333333,5.177539223781999,True
P0060,W005,656,67.33333333333333,184.66666666666669,9.742574257425744,False
P0030,W004,162,20.933333333333337,15.46666666666664,7.738853503184712,False
P0031,W001,357,110.86666666666666,-419.0666666666666,3.2200841852074564,True
P0050,W001,235,142.93333333333334,-765.5333333333333,1.6441231343283582,True
P0050,W002,395,80.93333333333334,-171.5333333333333,4.880560131795717,True
P0050,W003,369,81.46666666666665,-201.26666666666654,4.529459901800328,True
P0050,W004,912,109.46666666666665,145.73333333333346,8.331303288672352,False
P0050,W005,467,68.06666666666666,-9.46666666666664,6.860920666013713,True
P0050,W006,136,108.4,-622.8000000000001,1.2546125461254611,True
P0051,W001,335,60.6,-89.19999999999999,5.528052805280528,True
P0051,W002,591,36.66666666666666,334.33333333333337,16.11818181818182,False
P0049,W006,908,41.8,615.4000000000001,21.722488038277515,False
P0051,W003,637,93.86666666666666,-20.066666666666606,6.786221590909092,True
P0051,W005,229,51.86666666666667,-134.06666666666666,4.415167095115681,True
P0051,W006,45,58.2,-362.40000000000003,0.7731958762886597,True
P0052,W001,461,73.93333333333334,-56.5333333333333,6.235347159603246,True
P0052,W002,560,79.66666666666667,2.3333333333332575,7.02928870292887,False
P0052,W003,457,69.8,-31.599999999999966,6.547277936962751,True
P0052,W004,531,92.8,-118.60000000000002,5.7219827586206895,True
P0052,W005,1423,40.93333333333333,1136.4666666666667,34.76384364820847,False
P0052,W006,112,94.2,-547.4,1.1889596602972399,True
P0051,W004,469,87.13333333333334,-140.9333333333334,5.382555470543228,True
P0049,W005,524,51.53333333333333,163.26666666666665,10.16817593790427,False
P0049,W004,560,49.2,215.59999999999997,11.38211382113821,False
P0049,W003,301,61.66666666666666,-130.66666666666663,4.881081081081081,True
P0046,W002,568,69.33333333333333,82.66666666666669,8.192307692307693,False
P0046,W003,371,56.93333333333333,-27.533333333333303,6.5163934426229515,True
P0046,W004,389,34.6,146.79999999999998,11.242774566473988,False
P0046,W005,380,59.53333333333333,-36.73333333333335,6.382978723404255,True
P0046,W006,287,46.266666666666666,-36.866666666666674,6.203170028818444,True
P0047,W001,233,47.266666666666666,-97.86666666666667,4.929478138222849,True
P0047,W002,813,45.133333333333326,497.0666666666667,18.013293943870018,False
P0047,W003,248,32.06666666666667,23.533333333333303,7.733887733887733,False
P0047,W004,140,60.86666666666667,-286.06666666666666,2.3001095290251916,True
P0047,W005,227,74.93333333333334,-297.5333333333333,3.0293594306049823,True
P0047,W006,675,30.666666666666668,460.3333333333333,22.01086956521739,False
P0048,W001,259,68.33333333333333,-219.33333333333331,3.7902439024390246,True
P0048,W002,326,137.8,-638.6000000000001,2.3657474600870825,True
P0048,W003,1082,66.73333333333333,614.8666666666667,16.213786213786214,False
P0048,W004,116,72.53333333333333,-391.73333333333335,1.599264705882353,True
P0048,W005,50,106.46666666666665,-695.2666666666665,0.46963055729492803,True
P0048,W006,447,77.53333333333333,-95.73333333333335,5.765262252794497,True
P0049,W001,464,72.13333333333334,-40.933333333333394,6.432532347504621,True
P0049,W002,1302,44.8,988.4000000000001,29.062500000000004,False
P0053,W001,108,37.06666666666666,-151.46666666666664,2.9136690647482015,True
P0046,W001,308,37.53333333333333,45.26666666666665,8.206039076376555,False
P0053,W002,69,27.266666666666666,-121.86666666666667,2.530562347188264,True
P0053,W004,87,24.8,-86.6,3.508064516129032,True
P0057,W004,865,117.46666666666665,42.73333333333346,7.363791146424519,False
P0057,W005,878,48.133333333333326,541.0666666666667,18.2409972299169,False
P0057,W006,88,83.33333333333331,-495.33333333333326,1.0560000000000003,True
P0058,W001,949,116.6,132.80000000000007,8.138936535162951,False
P0058,W002,1373,112.66666666666667,584.3333333333333,12.186390532544378,False
P0058,W003,34,62.6,-404.2,0.5431309904153354,True
P0058,W004,271,95.2,-395.4,2.846638655462185,True
P0058,W005,365,84.53333333333333,-226.73333333333335,4.3178233438485805,True
P0057,W003,470,56.266666666666666,76.13333333333333,8.35308056872038,False
P0058,W006,153,99.66666666666667,-544.6666666666667,1.5351170568561872,True
P0059,W002,108,44.333333333333336,-202.33333333333337,2.43609022556391,True
P0059,W003,183,32.53333333333333,-44.73333333333332,5.625,True
P0059,W004,265,39.93333333333333,-14.533333333333303,6.6360601001669455,True
P0059,W005,511,63.266666666666666,68.13333333333333,8.076923076923077,False
P0059,W006,260,27.533333333333335,67.26666666666665,9.443099273607748,False
P0060,W001,423,53.06666666666666,51.53333333333336,7.9711055276381915,False
P0060,W002,206,61.93333333333333,-227.5333333333333,3.326157158234661,True
P0060,W003,307,62.46666666666666,-130.26666666666665,4.914621131270011,True
P0059,W001,197,53.733333333333334,-179.13333333333333,3.666253101736973,True
P0057,W002,247,64.06666666666666,-201.46666666666664,3.855359001040583,True
P0057,W001,702,124.66666666666667,-170.66666666666674,5.6310160427807485,True
P0056,W006,475,38.53333333333333,205.26666666666665,12.326989619377164,False
P0053,W005,2119,23.0,1958.0,92.1304347826087,False
P0053,W006,482,42.733333333333334,182.86666666666667,11.279251170046802,False
P0054,W001,222,79.86666666666666,-337.0666666666666,2.7796327212020038,True
P0054,W002,1014,148.46666666666667,-25.26666666666665,6.8298158958239785,True
P0054,W003,698,50.86666666666667,341.93333333333334,13.722149410222805,False
P0054,W004,469,133.4,-464.80000000000007,3.515742128935532,True
P0054,W005,117,87.73333333333333,-497.1333333333333,1.3335866261398177,True
P0054,W006,806,132.73333333333332,-123.13333333333321,6.072325464590659,True
P0055,W001,457,115.46666666666665,-351.26666666666654,3.9578521939953815,True
P0055,W002,151,67.13333333333334,-318.9333333333334,2.2492552135054615,True
P0055,W003,647,69.33333333333333,161.66666666666669,9.33173076923077,False
P0055,W004,522,102.33333333333331,-194.33333333333326,5.10097719869707,True
P0055,W005,547,118.53333333333333,-282.73333333333335,4.614735658042744,True
P0055,W006,1144,85.4,546.1999999999999,13.395784543325526,False
P0056,W001,616,55.733333333333334,225.86666666666667,11.052631578947368,False
P0056,W002,736,46.93333333333333,407.4666666666667,15.681818181818183,False
P0056,W003,69,29.2,-135.4,2.363013698630137,True
P0056,W004,165,36.0,-87.0,4.583333333333333,True
P0056,W005,1777,71.66666666666667,1275.3333333333333,24.7953488372093,False
P0053,W003,213,20.866666666666667,66.93333333333334,10.207667731629392,False
P0030,W005,789,25.4,611.2,31.062992125984255,False
P0045,W006,348,101.26666666666667,-360.8666666666667,3.436471362738644,True
P0045,W004,596,87.46666666666665,-16.266666666666538,6.814024390243904,True
P0035,W001,82,15.6,-27.200000000000003,5.256410256410256,True
P0035,W002,552,12.466666666666667,464.73333333333335,44.27807486631016,False
P0035,W003,516,17.8,391.4,28.988764044943817,False
P0035,W004,161,18.8,29.400000000000006,8.563829787234042,False
P0035,W005,468,10.8,392.4,43.33333333333333,False
P0035,W006,265,24.2,95.6,10.950413223140496,False
P0036,W001,386,26.466666666666665,200.73333333333335,14.584382871536524,False
P0036,W002,174,34.6,-68.20000000000002,5.028901734104046,True
P0034,W006,468,16.0,356.0,29.25,False
P0036,W003,222,41.4,-67.80000000000001,5.36231884057971,True
P0036,W005,1686,27.333333333333332,1494.6666666666667,61.6829268292683,False
P0036,W006,482,61.46666666666666,51.73333333333335,7.841648590021693,False
P0037,W001,127,74.86666666666666,-397.0666666666666,1.6963490650044526,True
P0037,W002,530,73.73333333333333,13.866666666666674,7.188065099457504,False
P0037,W003,292,57.733333333333334,-112.13333333333333,5.0577367205542725,True
P0037,W004,105,69.13333333333334,-378.9333333333334,1.5188042430086788,True
P0037,W005,419,39.4,143.2,10.634517766497462,False
P0037,W006,379,28.533333333333335,179.26666666666665,13.28271028037383,False
P0036,W004,757,65.53333333333333,298.26666666666665,11.551373346897254,False
P0034,W005,285,15.733333333333333,174.86666666666667,18.114406779661017,False
P0034,W004,179,14.0,81.0,12.785714285714286,False
P0034,W003,426,7.733333333333332,371.8666666666667,55.08620689655174,False
P0031,W002,244,117.6,-579.1999999999999,2.0748299319727894,True
P0031,W003,71,87.66666666666667,-542.6666666666667,0.8098859315589353,True
P0031,W004,40,86.6,-566.1999999999999,0.4618937644341802,True
P0031,W005,590,126.33333333333331,-294.33333333333326,4.670184696569922,True
P0031,W006,1044,70.73333333333333,548.8666666666667,14.759660697455232,False
P0032,W001,139,39.333333333333336,-136.33333333333337,3.5338983050847457,True
P0032,W002,205,56.266666666666666,-188.86666666666667,3.6433649289099526,True
P0032,W003,194,36.53333333333333,-61.73333333333332,5.31021897810219,True
P0032,W004,45,59.6,-372.2,0.7550335570469798,True
P0032,W005,628,61.4,198.2,10.228013029315962,False
P0032,W006,223,30.8,7.400000000000006,7.24025974025974,False
P0033,W001,149,52.266666666666666,-216.86666666666667,2.850765306122449,True
P0033,W002,43,96.4,-631.8000000000001,0.446058091286307,True
P0033,W003,385,86.53333333333333,-220.73333333333335,4.4491525423728815,True
P0033,W004,534,97.53333333333333,-148.73333333333335,5.475051264524949,True
P0033,W005,452,90.73333333333333,-183.13333333333333,4.981631153563556,True
P0033,W006,570,112.73333333333333,-219.13333333333333,5.056179775280899,True
P0034,W001,431,22.533333333333335,273.26666666666665,19.12721893491124,False
P0034,W002,1200,9.066666666666666,1136.5333333333333,132.35294117647058,False
P0038,W001,580,41.66666666666666,288.33333333333337,13.920000000000003,False
P0045,W005,311,118.0,-515.0,2.635593220338983,True
P0038,W002,283,55.266666666666666,-103.86666666666667,5.120627261761158,True
P0038,W004,307,52.4,-59.80000000000001,5.858778625954199,True
P0042,W004,229,71.26666666666667,-269.8666666666667,3.213283442469598,True
P0042,W005,949,68.0,473.0,13.955882352941176,False
P0042,W006,726,85.2,129.60000000000002,8.52112676056338,False
P0043,W001,349,60.93333333333333,-77.5333333333333,5.727571115973742,True
P0043,W002,1027,81.33333333333331,457.66666666666674,12.627049180327871,False
P0043,W003,182,65.86666666666666,-279.0666666666666,2.7631578947368425,True
P0043,W004,108,58.53333333333333,-301.73333333333335,1.845102505694761,True
P0043,W005,1461,54.8,1077.4,26.66058394160584,False
P0042,W003,673,57.53333333333333,270.26666666666665,11.697566628041715,False
P0043,W006,485,40.4,202.2,12.004950495049505,False
P0044,W002,537,12.333333333333334,450.66666666666663,43.54054054054054,False
P0044,W003,434,17.266666666666666,313.1333333333333,25.135135135135137,False
P0044,W004,864,13.533333333333333,769.2666666666667,63.84236453201971,False
P0044,W005,937,20.733333333333334,791.8666666666667,45.19292604501607,False
P0044,W006,873,13.066666666666666,781.5333333333333,66.81122448979592,False
P0045,W001,479,112.73333333333333,-310.1333333333333,4.24896510940272,True
P0045,W002,1005,54.2,625.5999999999999,18.54243542435424,False
P0045,W003,370,50.4,17.19999999999999,7.341269841269842,False
P0044,W001,581,19.4,445.20000000000005,29.948453608247426,False
P0042,W002,691,60.66666666666666,266.33333333333337,11.390109890109892,False
P0042,W001,71,37.6,-192.2,1.8882978723404256,True
P0041,W006,558,71.06666666666666,60.53333333333336,7.851782363977486,False
P0038,W005,1526,58.06666666666666,1119.5333333333333,26.280137772675086,False
P0038,W006,39,70.26666666666667,-452.8666666666667,0.5550284629981025,True
P0039,W001,356,89.13333333333334,-267.9333333333334,3.994016454749439,True
P0039,W002,373,65.73333333333333,-87.13333333333333,5.674442190669371,True
P0039,W003,265,65.66666666666667,-194.66666666666669,4.035532994923858,True
P0039,W004,312,71.66666666666667,-189.66666666666669,4.353488372093023,True
P0039,W005,202,106.06666666666666,-540.4666666666667,1.9044626021370208,True
P0039,W006,917,73.4,403.19999999999993,12.493188010899182,False
P0040,W001,67,122.73333333333333,-792.1333333333333,0.5458989679521998,True
P0040,W002,530,48.4,191.2,10.950413223140496,False
P0040,W003,630,50.8,274.40000000000003,12.401574803149607,False
P0040,W004,287,69.93333333333334,-202.53333333333336,4.103908484270733,True
P0040,W005,627,89.46666666666665,0.7333333333334622,7.008196721311476,False
P0040,W006,210,102.13333333333334,-504.9333333333334,2.0561357702349867,True
P0041,W001,275,75.66666666666667,-254.66666666666674,3.634361233480176,True
P0041,W002,723,69.33333333333333,237.66666666666669,10.427884615384617,False
P0041,W003,769,47.6,435.8,16.15546218487395,False
P0041,W004,470,38.06666666666666,203.53333333333336,12.346760070052541,False
P0041,W005,801,51.733333333333334,438.8666666666667,15.483247422680412,False
P0038,W003,545,62.53333333333333,107.26666666666665,8.715351812366738,False
P0060,W006,529,102.0,-185.0,5.186274509803922,True
